Var,EPU,Time,MeanCond
Atlantic wolffish,GOM,2015,0.9827449665607221
Atlantic wolffish,GOM,2018,1.122411888309221
Atlantic wolffish,GOM,2022,1.0023889499802836
Barndoor skate,GB,1995,1.0016792939053962
Barndoor skate,GB,1999,1.0028130137219293
Barndoor skate,GB,2000,0.9220696189087033
Barndoor skate,GB,2001,0.9218243090834176
Barndoor skate,GB,2002,0.9433383552905674
Barndoor skate,GB,2003,0.9525732317500688
Barndoor skate,GB,2004,0.9306817187984475
Barndoor skate,GB,2005,0.9198885427806669
Barndoor skate,GB,2006,0.9461493364787189
Barndoor skate,GB,2007,1.0146780343677209
Barndoor skate,GB,2008,1.0097744278091183
Barndoor skate,GB,2009,0.9119947468908608
Barndoor skate,GB,2010,0.9225403392543526
Barndoor skate,GB,2011,0.9183362405160364
Barndoor skate,GB,2012,0.89803129292073
Barndoor skate,GB,2013,0.9499654785090538
Barndoor skate,GB,2014,0.9199995426200858
Barndoor skate,GB,2015,0.9500198356212016
Barndoor skate,GB,2016,0.933079408064685
Barndoor skate,GB,2017,0.9369076763730062
Barndoor skate,GB,2018,0.935830203576951
Barndoor skate,GB,2019,0.9526713796863973
Barndoor skate,GB,2021,0.999662086191307
Barndoor skate,GB,2022,0.9632303032586688
Barndoor skate,GB,2023,0.9842521621485499
Barndoor skate,GB,2024,0.9207986858875608
Barndoor skate,GOM,2003,0.8860439481926141
Barndoor skate,GOM,2005,0.9681256501845966
Barndoor skate,GOM,2006,0.9523838418753413
Barndoor skate,GOM,2007,0.9017980143221663
Barndoor skate,GOM,2008,1.0268245730150918
Barndoor skate,GOM,2009,0.9575406773737483
Barndoor skate,GOM,2010,0.9342305052974955
Barndoor skate,GOM,2011,0.9773646585812183
Barndoor skate,GOM,2012,0.9836842252880761
Barndoor skate,GOM,2013,1.0030568488344977
Barndoor skate,GOM,2014,1.0071039207195083
Barndoor skate,GOM,2015,0.9795597392631581
Barndoor skate,GOM,2016,0.9983176273964578
Barndoor skate,GOM,2017,0.9785634112562823
Barndoor skate,GOM,2018,0.9784857902372281
Barndoor skate,GOM,2019,0.9957792651892896
Barndoor skate,GOM,2021,0.9852610851631929
Barndoor skate,GOM,2022,0.9846380966380223
Barndoor skate,GOM,2023,0.9636384236875006
Barndoor skate,GOM,2024,0.9718994081528526
Barndoor skate,MAB,1999,0.874936237332494
Barndoor skate,MAB,2002,0.9759336258194071
Barndoor skate,MAB,2003,0.9574142332317356
Barndoor skate,MAB,2005,0.8849186886446354
Barndoor skate,MAB,2006,0.8631311691583256
Barndoor skate,MAB,2007,0.8782490432414227
Barndoor skate,MAB,2008,0.9509230659600065
Barndoor skate,MAB,2009,0.9448274084714948
Barndoor skate,MAB,2010,0.9233100380907253
Barndoor skate,MAB,2011,0.9669262813790921
Barndoor skate,MAB,2012,0.8368773004632888
Barndoor skate,MAB,2013,0.942206838633327
Barndoor skate,MAB,2014,0.9493246682244958
Barndoor skate,MAB,2015,0.9428462888595862
Barndoor skate,MAB,2016,0.945089561517273
Barndoor skate,MAB,2018,0.9063753827439197
Barndoor skate,MAB,2019,0.9224758793757816
Barndoor skate,MAB,2021,0.9503674314796053
Barndoor skate,MAB,2022,0.9968640042035246
Barndoor skate,MAB,2023,1.0116862227580268
Barndoor skate,MAB,2024,0.9234052326144238
Black sea bass,GB,1994,0.9834995044452672
Black sea bass,GB,1999,0.9595553214105652
Black sea bass,GB,2000,0.9816919655663345
Black sea bass,GB,2003,0.9647506523330112
Black sea bass,GB,2005,0.943690937356974
Black sea bass,GB,2007,0.9624430052521575
Black sea bass,GB,2008,1.0522963593594243
Black sea bass,GB,2009,0.9541488012085114
Black sea bass,GB,2010,0.9984589155440929
Black sea bass,GB,2011,1.0135372626195676
Black sea bass,GB,2013,1.024303873924882
Black sea bass,GB,2014,1.0342772718204594
Black sea bass,GB,2015,1.0356054772412837
Black sea bass,GB,2016,0.9626676377515263
Black sea bass,GB,2018,1.009450781992335
Black sea bass,GB,2019,1.0059586701552325
Black sea bass,GB,2021,0.977381377408121
Black sea bass,GB,2022,0.9736497873877975
Black sea bass,GB,2023,1.0067675705176802
Black sea bass,GB,2024,0.9344041992035929
Black sea bass,GOM,1998,0.9483936880553268
Black sea bass,GOM,2000,1.0511500503422462
Black sea bass,GOM,2001,0.9063133421841897
Black sea bass,GOM,2002,0.9738404676151331
Black sea bass,GOM,2004,0.9066273601836055
Black sea bass,GOM,2005,0.7932219882651225
Black sea bass,GOM,2006,0.9960980115571871
Black sea bass,GOM,2008,0.939056753125264
Black sea bass,GOM,2009,0.9840036042047196
Black sea bass,GOM,2010,0.8823689399712142
Black sea bass,GOM,2011,0.9412121327109078
Black sea bass,GOM,2012,0.9348426257813677
Black sea bass,GOM,2013,0.9687209110396042
Black sea bass,GOM,2014,0.9305736453331336
Black sea bass,GOM,2015,0.9265429430803612
Black sea bass,GOM,2016,0.9813455011909219
Black sea bass,GOM,2018,0.9388654978778449
Black sea bass,GOM,2019,0.9090977478114493
Black sea bass,GOM,2021,0.9552480506750123
Black sea bass,GOM,2022,1.0085607954347966
Black sea bass,GOM,2023,1.0064582563114208
Black sea bass,GOM,2024,1.0230473444356576
Black sea bass,MAB,1992,0.9851265735574222
Black sea bass,MAB,1993,0.9983880657522214
Black sea bass,MAB,1994,1.0217574925965016
Black sea bass,MAB,1995,0.9968883023655003
Black sea bass,MAB,1996,0.9824035918392433
Black sea bass,MAB,1997,0.9864199486652148
Black sea bass,MAB,1998,0.9714240130918118
Black sea bass,MAB,1999,1.0169717081244765
Black sea bass,MAB,2000,1.0153134910901784
Black sea bass,MAB,2001,0.9779874118713816
Black sea bass,MAB,2002,0.9584352619883975
Black sea bass,MAB,2003,0.960538865745444
Black sea bass,MAB,2004,0.9537033320156638
Black sea bass,MAB,2005,0.9756849075101726
Black sea bass,MAB,2006,0.9642369809442529
Black sea bass,MAB,2007,0.9479312368349488
Black sea bass,MAB,2008,0.9514280595773642
Black sea bass,MAB,2009,0.9612743502441073
Black sea bass,MAB,2010,0.9532430937784558
Black sea bass,MAB,2011,0.9877082445383968
Black sea bass,MAB,2012,0.9548767232285382
Black sea bass,MAB,2013,1.0079891775145162
Black sea bass,MAB,2014,0.9648320964628782
Black sea bass,MAB,2015,0.9580991020448396
Black sea bass,MAB,2016,0.9666725378135111
Black sea bass,MAB,2018,0.89582341967549906
Black sea bass,MAB,2019,0.9210595146926385
Black sea bass,MAB,2021,0.9317000975271702
Black sea bass,MAB,2022,0.9515860214749647
Black sea bass,MAB,2023,0.9614905558572219
Black sea bass,MAB,2024,0.9310221898795672
Blackbelly rosefish,GB,2001,0.8712719397607819
Blackbelly rosefish,GB,2003,0.9285146857231071
Blackbelly rosefish,GB,2004,0.9047945426229738
Blackbelly rosefish,GB,2005,0.9076301743569914
Blackbelly rosefish,GB,2006,0.9375635198761672
Blackbelly rosefish,GB,2007,0.9589985578873501
Blackbelly rosefish,GB,2008,1.038843263243272
Blackbelly rosefish,GB,2009,0.9839603940054634
Blackbelly rosefish,GB,2010,0.9702059784067888
Blackbelly rosefish,GB,2011,0.9548310158168312
Blackbelly rosefish,GB,2012,0.9849413757712945
Blackbelly rosefish,GB,2013,1.0177638635609676
Blackbelly rosefish,GB,2014,1.0771871804486115
Blackbelly rosefish,GB,2015,1.0109643857557882
Blackbelly rosefish,GB,2016,1.0145828602115705
Blackbelly rosefish,GB,2018,0.97574608304014665
Blackbelly rosefish,GB,2019,1.0116906806266952
Blackbelly rosefish,GB,2021,1.0169595773407574
Blackbelly rosefish,GB,2022,0.9954452960495022
Blackbelly rosefish,GB,2023,1.014479161598639
Blackbelly rosefish,GB,2024,0.9716436165915132
Blackbelly rosefish,GOM,1999,1.079367094718107
Blackbelly rosefish,GOM,2000,0.9811163350051876
Blackbelly rosefish,GOM,2001,0.9808088400316664
Blackbelly rosefish,GOM,2002,1.0013708187006214
Blackbelly rosefish,GOM,2003,0.9757294864482964
Blackbelly rosefish,GOM,2004,0.9753386702673373
Blackbelly rosefish,GOM,2005,0.9272938877896867
Blackbelly rosefish,GOM,2006,0.9278967275939094
Blackbelly rosefish,GOM,2007,0.9956050197011085
Blackbelly rosefish,GOM,2008,0.9316587624881176
Blackbelly rosefish,GOM,2009,0.9739244408044955
Blackbelly rosefish,GOM,2010,0.9680705036370396
Blackbelly rosefish,GOM,2011,1.0024119981851936
Blackbelly rosefish,GOM,2012,1.0251912475949543
Blackbelly rosefish,GOM,2013,1.0319413083228608
Blackbelly rosefish,GOM,2014,1.0091303852080131
Blackbelly rosefish,GOM,2015,1.0406948996537055
Blackbelly rosefish,GOM,2016,1.0044911779052368
Blackbelly rosefish,GOM,2018,1.057966780831251
Blackbelly rosefish,GOM,2019,1.0184995172895894
Blackbelly rosefish,GOM,2021,1.0732538827386173
Blackbelly rosefish,GOM,2022,1.0368659951819248
Blackbelly rosefish,GOM,2023,1.0378499521416333
Blackbelly rosefish,GOM,2024,0.9867339686630184
Blackbelly rosefish,MAB,1998,0.9056130729005418
Blackbelly rosefish,MAB,2000,0.9704513846457854
Blackbelly rosefish,MAB,2001,0.9374558390844044
Blackbelly rosefish,MAB,2002,0.924686301030607
Blackbelly rosefish,MAB,2003,0.9510586521607135
Blackbelly rosefish,MAB,2004,0.9240641557766555
Blackbelly rosefish,MAB,2005,0.9396809509185601
Blackbelly rosefish,MAB,2006,0.8554593839901407
Blackbelly rosefish,MAB,2007,1.0057822017545308
Blackbelly rosefish,MAB,2008,1.0048932448233436
Blackbelly rosefish,MAB,2009,0.9410272516781765
Blackbelly rosefish,MAB,2010,0.9538673212443343
Blackbelly rosefish,MAB,2011,0.9083020737361664
Blackbelly rosefish,MAB,2012,0.8889351184578992
Blackbelly rosefish,MAB,2013,0.9661148340467229
Blackbelly rosefish,MAB,2014,0.9892477823122307
Blackbelly rosefish,MAB,2015,0.914277637279743
Blackbelly rosefish,MAB,2016,0.8937059325897329
Blackbelly rosefish,MAB,2018,0.9478227349648217
Blackbelly rosefish,MAB,2019,0.8661619900326931
Blackbelly rosefish,MAB,2021,1.0361612302290115
Blackbelly rosefish,MAB,2022,0.9700294880502847
Blackbelly rosefish,MAB,2023,0.9948815092072933
Blackbelly rosefish,MAB,2024,0.9509077240818022
Bluefish,GB,1992,0.97838955777494
Bluefish,GB,1993,0.9586523832087867
Bluefish,GB,1994,1.0092055064634065
Bluefish,GB,1995,0.9744074514451753
Bluefish,GB,1996,1.017130015155095
Bluefish,GB,1997,1.0135750746289807
Bluefish,GB,1998,0.9603280264964795
Bluefish,GB,1999,1.0321130002650143
Bluefish,GB,2000,0.9898329073746782
Bluefish,GB,2001,0.8975317946803206
Bluefish,GB,2002,0.8897768012836927
Bluefish,GB,2003,0.9896286100911721
Bluefish,GB,2004,0.883656906262848
Bluefish,GB,2005,0.9348760800602399
Bluefish,GB,2006,0.9309193111071304
Bluefish,GB,2007,0.9502703928473812
Bluefish,GB,2008,0.9413120487692554
Bluefish,GB,2009,0.9791224294385643
Bluefish,GB,2010,0.9958156818020012
Bluefish,GB,2011,0.972750626347333
Bluefish,GB,2012,0.9550818400876294
Bluefish,GB,2013,1.0367820330078954
Bluefish,GB,2014,0.9882669067725005
Bluefish,GB,2015,0.991182163759019
Bluefish,GB,2016,0.9820418878450039
Bluefish,GB,2018,1.0311334018501297
Bluefish,GB,2019,1.048027689653655
Bluefish,GB,2024,0.9557181485194274
Bluefish,MAB,1992,1.0166937500895172
Bluefish,MAB,1993,1.0228953195851986
Bluefish,MAB,1994,1.0093629970973792
Bluefish,MAB,1995,0.9971160239034282
Bluefish,MAB,1996,1.003356076147249
Bluefish,MAB,1997,0.9487954279926004
Bluefish,MAB,1998,0.9856873567016321
Bluefish,MAB,1999,1.008565869964918
Bluefish,MAB,2000,1.005747060282245
Bluefish,MAB,2001,0.9374255415319644
Bluefish,MAB,2002,0.9399698839307472
Bluefish,MAB,2003,0.9794390003087721
Bluefish,MAB,2004,0.9602326783410805
Bluefish,MAB,2005,0.9734713898638089
Bluefish,MAB,2006,0.9323964827863439
Bluefish,MAB,2007,0.9486209570535784
Bluefish,MAB,2008,0.946551131683364
Bluefish,MAB,2009,0.9945765942500069
Bluefish,MAB,2010,0.9840907622823145
Bluefish,MAB,2011,0.9725661947856722
Bluefish,MAB,2012,0.9709438751679863
Bluefish,MAB,2013,1.0019639661565138
Bluefish,MAB,2014,0.9632682799016299
Bluefish,MAB,2015,1.003048060474414
Bluefish,MAB,2016,1.0035957808402927
Bluefish,MAB,2018,1.019254817988494
Bluefish,MAB,2019,1.030850631847911
Bluefish,MAB,2021,0.9857875156075645
Bluefish,MAB,2022,1.0525656805111532
Bluefish,MAB,2023,1.0223553828935434
Bluefish,MAB,2024,1.0516005232424679
Bluntnose stingray,MAB,1996,1.031562979229122
Bluntnose stingray,MAB,1997,1.0208261759007426
Bluntnose stingray,MAB,1998,0.9954023451009056
Bluntnose stingray,MAB,1999,0.9306245616220014
Bluntnose stingray,MAB,2000,1.0065435897025203
Bluntnose stingray,MAB,2001,0.9394298428343989
Bluntnose stingray,MAB,2002,0.8871058499455136
Bluntnose stingray,MAB,2003,0.9711213176909732
Bluntnose stingray,MAB,2004,0.9503509682542831
Bluntnose stingray,MAB,2005,0.9610238248966805
Bluntnose stingray,MAB,2006,0.971444399200301
Bluntnose stingray,MAB,2007,0.8986794015686994
Bluntnose stingray,MAB,2008,0.9523798685065286
Bluntnose stingray,MAB,2009,0.9943748358608995
Bluntnose stingray,MAB,2010,0.9821926243073115
Bluntnose stingray,MAB,2011,1.0015870885717235
Bluntnose stingray,MAB,2012,0.9714582596602521
Bluntnose stingray,MAB,2013,0.8803564635560893
Bluntnose stingray,MAB,2014,0.9951131648092868
Bluntnose stingray,MAB,2015,0.873089657316015
Bluntnose stingray,MAB,2016,0.9654717572362854
Bluntnose stingray,MAB,2018,1.0360994934026002
Bluntnose stingray,MAB,2019,1.0219798989638835
Bluntnose stingray,MAB,2021,0.9802460225487657
Bluntnose stingray,MAB,2022,1.0028185435669454
Bluntnose stingray,MAB,2023,0.9862073971245217
Bluntnose stingray,MAB,2024,0.9909980962702061
Bullnose ray,MAB,1996,0.9956704950123009
Bullnose ray,MAB,1997,1.0209067925888173
Bullnose ray,MAB,1998,0.9973053421989777
Bullnose ray,MAB,1999,0.9770876844931915
Bullnose ray,MAB,2000,1.0154721692855302
Bullnose ray,MAB,2001,0.9431109078656257
Bullnose ray,MAB,2002,0.971995476756589
Bullnose ray,MAB,2003,0.982410107143695
Bullnose ray,MAB,2004,0.9806086502537592
Bullnose ray,MAB,2005,0.9476758113309811
Bullnose ray,MAB,2006,0.9682667481947913
Bullnose ray,MAB,2007,0.9579854042501073
Bullnose ray,MAB,2008,0.9471030071414341
Bullnose ray,MAB,2009,0.995431841522498
Bullnose ray,MAB,2010,0.9868391642197204
Bullnose ray,MAB,2011,1.0039346092792474
Bullnose ray,MAB,2012,0.9986030690909508
Bullnose ray,MAB,2013,0.9604046416621052
Bullnose ray,MAB,2014,0.993545581777758
Bullnose ray,MAB,2015,0.9546889164444827
Bullnose ray,MAB,2016,1.0021898964131577
Bullnose ray,MAB,2018,1.011078298900068
Bullnose ray,MAB,2019,0.9707397044919731
Bullnose ray,MAB,2021,0.9864584825074475
Bullnose ray,MAB,2022,0.9202530316881254
Bullnose ray,MAB,2023,1.0018651596128068
Bullnose ray,MAB,2024,1.0188913966387467
Butterfish,GB,1992,1.0269113965841004
Butterfish,GB,1993,1.0345437366385208
Butterfish,GB,1994,1.0374428174475103
Butterfish,GB,1995,1.013065909099647
Butterfish,GB,1996,0.9995895808344729
Butterfish,GB,1997,1.0088880007556418
Butterfish,GB,1998,0.9671777568729895
Butterfish,GB,1999,0.9812992288690484
Butterfish,GB,2000,1.0892995409527628
Butterfish,GB,2001,0.9548418343727778
Butterfish,GB,2002,0.9753796917414406
Butterfish,GB,2003,0.9305604703469293
Butterfish,GB,2004,0.858415860434659
Butterfish,GB,2005,0.8529100737513883
Butterfish,GB,2006,0.9138600539379326
Butterfish,GB,2007,0.9866135735125703
Butterfish,GB,2008,0.8978520712925666
Butterfish,GB,2009,0.9278376873748115
Butterfish,GB,2010,0.914697183681979
Butterfish,GB,2011,0.9353170815177554
Butterfish,GB,2012,0.968402764009732
Butterfish,GB,2013,1.0052555164121693
Butterfish,GB,2014,0.9976312203576516
Butterfish,GB,2015,1.0279791541325989
Butterfish,GB,2016,1.040207536390428
Butterfish,GB,2018,1.030333376950519
Butterfish,GB,2019,0.9955114845545279
Butterfish,GB,2021,0.9882622256888448
Butterfish,GB,2022,0.9796983609062466
Butterfish,GB,2023,0.9007862457576011
Butterfish,GB,2024,1.0104910979043924
Butterfish,GOM,1992,1.0009873280372057
Butterfish,GOM,1993,1.0638830864722768
Butterfish,GOM,1994,0.9873053081252198
Butterfish,GOM,1995,0.9925130095618858
Butterfish,GOM,1996,1.053976695998101
Butterfish,GOM,1997,0.9134660303253099
Butterfish,GOM,1998,0.9889980949253844
Butterfish,GOM,1999,0.9631038842130112
Butterfish,GOM,2000,1.054227301189983
Butterfish,GOM,2001,0.9250186400214776
Butterfish,GOM,2002,0.9009235466348933
Butterfish,GOM,2003,0.9060000870747316
Butterfish,GOM,2004,0.7423117285126067
Butterfish,GOM,2005,0.7744489952995598
Butterfish,GOM,2006,0.9055354345524382
Butterfish,GOM,2007,0.974119094622965
Butterfish,GOM,2008,0.8550778668677644
Butterfish,GOM,2009,0.9524555977115339
Butterfish,GOM,2010,0.9737663949078538
Butterfish,GOM,2011,0.9597928195714143
Butterfish,GOM,2012,1.0392987315450344
Butterfish,GOM,2013,0.9954235087337946
Butterfish,GOM,2014,1.0170259535446204
Butterfish,GOM,2015,0.9879584822665716
Butterfish,GOM,2016,0.9989751716352736
Butterfish,GOM,2018,0.9880001102037771
Butterfish,GOM,2019,0.9620824019805038
Butterfish,GOM,2021,0.968425631602835
Butterfish,GOM,2022,0.9255975861828057
Butterfish,GOM,2023,0.9726242239795541
Butterfish,GOM,2024,0.9905431611609142
Butterfish,MAB,1992,0.9766262484374733
Butterfish,MAB,1993,1.0289950691944794
Butterfish,MAB,1994,0.9841819572441055
Butterfish,MAB,1995,1.0469641845295163
Butterfish,MAB,1996,1.032482182783238
Butterfish,MAB,1997,0.9898503192996956
Butterfish,MAB,1998,1.009780613915672
Butterfish,MAB,1999,1.0627262511211697
Butterfish,MAB,2000,1.0269107789799172
Butterfish,MAB,2001,0.9441725844072963
Butterfish,MAB,2002,0.939735349177398
Butterfish,MAB,2003,1.0113171292948906
Butterfish,MAB,2004,0.9469560256373305
Butterfish,MAB,2005,0.9181038021755182
Butterfish,MAB,2006,0.9756343844810533
Butterfish,MAB,2007,0.9929075028361982
Butterfish,MAB,2008,0.9103441196030934
Butterfish,MAB,2009,0.9978056118081864
Butterfish,MAB,2010,1.012269708320266
Butterfish,MAB,2011,1.0328531966931853
Butterfish,MAB,2012,1.0192005490637743
Butterfish,MAB,2013,1.049109770099467
Butterfish,MAB,2014,1.003847964339748
Butterfish,MAB,2015,1.0185812384035395
Butterfish,MAB,2016,1.0741782192680396
Butterfish,MAB,2018,1.0221945707305744
Butterfish,MAB,2019,1.0452258813378725
Butterfish,MAB,2021,0.9964449416411142
Butterfish,MAB,2022,0.9903316324915089
Butterfish,MAB,2023,1.0245457958898982
Butterfish,MAB,2024,1.0437299319666742
Butterfish,SS,1992,1.0093160613180008
Butterfish,SS,1993,1.1261913793793001
Butterfish,SS,1994,0.9615746934018865
Butterfish,SS,1995,1.0813782311161007
Butterfish,SS,1997,0.8242150481602079
Butterfish,SS,1998,0.9377198567101522
Butterfish,SS,1999,0.9116070904145107
Butterfish,SS,2001,0.8384804139594612
Butterfish,SS,2002,0.9166782071409122
Butterfish,SS,2003,0.811240660555458
Butterfish,SS,2006,0.9484915701348605
Butterfish,SS,2008,0.9718735668559279
Butterfish,SS,2009,0.8569403441693776
Butterfish,SS,2010,0.9589051380098329
Butterfish,SS,2011,0.9274431928378198
Butterfish,SS,2012,1.125439954915736
Butterfish,SS,2013,0.9080122079874422
Butterfish,SS,2014,1.0843370119488778
Butterfish,SS,2015,0.88267044078154
Butterfish,SS,2016,0.9487315405114589
Butterfish,SS,2021,0.7828661727757577
Butterfish,SS,2022,0.9785486035551144
Butterfish,NA,1992,0.7750909875388108
Butterfish,NA,1993,1.1291265577949856
Butterfish,NA,1994,1.0254184552177499
Butterfish,NA,1995,1.0318346369930047
Butterfish,NA,1996,1.1409173837795927
Butterfish,NA,1999,1.138894216561686
Butterfish,NA,2000,1.0526461722342706
Butterfish,NA,2001,0.9956207823109285
Butterfish,NA,2002,1.0154579913475978
Butterfish,NA,2005,0.993246080594084
Butterfish,NA,2006,1.0255636849021286
Butterfish,NA,2008,1.09427308570776
Butterfish,NA,2009,1.0725306335882974
Butterfish,NA,2010,1.050892087929779
Butterfish,NA,2011,1.1356937765029658
Butterfish,NA,2012,1.0328224363038652
Butterfish,NA,2013,1.0486087835761977
Butterfish,NA,2014,1.046888499499338
Butterfish,NA,2015,0.9833291800734902
Butterfish,NA,2016,1.0844160260256985
Butterfish,NA,2019,0.931795675316689
Butterfish,NA,2021,0.9771288042724743
Butterfish,NA,2022,1.1267461803254972
Butterfish,NA,2023,0.9483882410139602
Butterfish,NA,2024,1.0748451437569564
Clearnose skate,MAB,1994,1.0128305931680543
Clearnose skate,MAB,1995,1.0245473435593342
Clearnose skate,MAB,1996,1.0001732821582445
Clearnose skate,MAB,1999,1.0349188976675077
Clearnose skate,MAB,2000,0.9908924157563517
Clearnose skate,MAB,2001,0.9874682545152571
Clearnose skate,MAB,2002,1.0315980755351921
Clearnose skate,MAB,2003,0.9933811933810478
Clearnose skate,MAB,2004,0.9516874834246672
Clearnose skate,MAB,2005,0.92768046700458
Clearnose skate,MAB,2006,0.9861805672949842
Clearnose skate,MAB,2007,0.9716851233486603
Clearnose skate,MAB,2008,0.9765490756260936
Clearnose skate,MAB,2009,1.018057056216511
Clearnose skate,MAB,2010,1.0083225899256183
Clearnose skate,MAB,2011,1.031707866749605
Clearnose skate,MAB,2012,0.9809596112761783
Clearnose skate,MAB,2013,0.9921076722675455
Clearnose skate,MAB,2014,0.9863808476150712
Clearnose skate,MAB,2015,0.9745205683908802
Clearnose skate,MAB,2016,0.9993759934454691
Clearnose skate,MAB,2018,1.0327656593514312
Clearnose skate,MAB,2019,1.0100163619430205
Clearnose skate,MAB,2021,1.0173069836325688
Clearnose skate,MAB,2022,1.0085867926828438
Clearnose skate,MAB,2023,1.0300806623663616
Clearnose skate,MAB,2024,0.9987593667808194
Cownose ray,MAB,1996,0.9522143213344338
Cownose ray,MAB,1998,1.0142439319114487
Cownose ray,MAB,1999,0.9731017529899579
Cownose ray,MAB,2000,0.9801005015029935
Cownose ray,MAB,2002,0.9210697289378943
Cownose ray,MAB,2003,0.91374761123682
Cownose ray,MAB,2004,0.8213407270716139
Cownose ray,MAB,2005,0.9856727819123905
Cownose ray,MAB,2006,0.9587969612649901
Cownose ray,MAB,2007,0.9361867519622544
Cownose ray,MAB,2008,0.93590817282818
Cownose ray,MAB,2009,0.8990713558197171
Cownose ray,MAB,2011,0.9823083700138668
Cownose ray,MAB,2012,0.9007549203278357
Cownose ray,MAB,2016,0.95881473603235
Cownose ray,MAB,2018,0.9699194816043128
Cownose ray,MAB,2019,0.8545402062638406
Cownose ray,MAB,2021,0.8324195224845229
Cownose ray,MAB,2023,0.9673149600982883
Cownose ray,MAB,2024,0.943447484172055
Cusk,GOM,1992,0.9718044982397978
Cusk,GOM,1993,0.9689839504559037
Cusk,GOM,1995,0.9865117154272839
Cusk,GOM,1996,0.9699731176346018
Cusk,GOM,1997,0.9923792434980437
Cusk,GOM,1998,1.0103393593704448
Cusk,GOM,1999,0.9793256649919767
Cusk,GOM,2000,1.0712308200734906
Cusk,GOM,2001,0.927537397909111
Cusk,GOM,2002,0.9933601541754762
Cusk,GOM,2003,0.9716924622526307
Cusk,GOM,2004,0.9392124111458864
Cusk,GOM,2005,0.9729319722336565
Cusk,GOM,2006,0.9890692200925952
Cusk,GOM,2008,0.9942748072992003
Cusk,GOM,2009,0.9736696070423583
Cusk,GOM,2010,0.9517259607811717
Cusk,GOM,2011,0.8728901506708471
Cusk,GOM,2012,0.9456916550345837
Cusk,GOM,2014,0.992904155613013
Cusk,GOM,2015,1.0092919322116067
Cusk,GOM,2016,1.0160326290246242
Cusk,GOM,2017,0.9323251308845075
Cusk,GOM,2018,1.0094690485391622
Cusk,GOM,2019,0.9634548225619167
Cusk,GOM,2021,0.996323018427356
Cusk,GOM,2022,0.9784768074002477
Cusk,GOM,2023,0.9665678544205417
Cusk,GOM,2024,0.9969364221769935
Fourspot,GB,1992,0.9965291380269198
Fourspot,GB,1993,0.9523383760542977
Fourspot,GB,1994,1.0179241195180877
Fourspot,GB,1995,0.9619462735424421
Fourspot,GB,1996,0.9211070920078622
Fourspot,GB,1997,1.0551430685180891
Fourspot,GB,1998,1.0450455596338735
Fourspot,GB,1999,1.0248244829091886
Fourspot,GB,2000,0.994832803407463
Fourspot,GB,2001,0.9809741574251114
Fourspot,GB,2002,1.0402484284953324
Fourspot,GB,2003,1.0232581680282697
Fourspot,GB,2004,0.9553488482966215
Fourspot,GB,2005,0.9865306192510764
Fourspot,GB,2006,1.005171638848693
Fourspot,GB,2007,1.0067207883350908
Fourspot,GB,2008,1.0257505309136443
Fourspot,GB,2009,0.9858046252038408
Fourspot,GB,2010,1.0308048061237594
Fourspot,GB,2011,1.0108543910577736
Fourspot,GB,2012,1.039945610811817
Fourspot,GB,2013,1.100241502692981
Fourspot,GB,2014,0.9898205213382214
Fourspot,GB,2015,1.0551023499195697
Fourspot,GB,2016,1.0505485558938519
Fourspot,GB,2017,1.087171304043742
Fourspot,GB,2018,1.0365127227703728
Fourspot,GB,2019,1.065249316047657
Fourspot,GB,2021,1.0418285424757583
Fourspot,GB,2022,1.0528211963394065
Fourspot,GB,2023,1.0885607217543298
Fourspot,GB,2024,1.0088390505285767
Fourspot,GOM,1992,1.0861817611536044
Fourspot,GOM,1993,1.0666640043260196
Fourspot,GOM,1994,1.0906924232423503
Fourspot,GOM,1995,1.0192543610884433
Fourspot,GOM,1996,1.0294380734871096
Fourspot,GOM,1997,1.0816757727267523
Fourspot,GOM,1998,1.0220733156906334
Fourspot,GOM,1999,1.1044242257756018
Fourspot,GOM,2000,0.9980035708412678
Fourspot,GOM,2001,1.0293676623442636
Fourspot,GOM,2002,1.0559500326832987
Fourspot,GOM,2003,1.053012835964862
Fourspot,GOM,2004,1.0380844623747965
Fourspot,GOM,2005,1.0412613486757452
Fourspot,GOM,2006,1.063235526105811
Fourspot,GOM,2007,1.060950957965594
Fourspot,GOM,2008,1.045918578700945
Fourspot,GOM,2009,1.0619329741465111
Fourspot,GOM,2010,1.0030538837161156
Fourspot,GOM,2011,1.0696503234925445
Fourspot,GOM,2012,1.018047084002946
Fourspot,GOM,2013,1.0515858318032618
Fourspot,GOM,2014,1.0454499889659874
Fourspot,GOM,2015,1.0584772741431925
Fourspot,GOM,2016,1.0572817654208135
Fourspot,GOM,2017,1.0863538977605798
Fourspot,GOM,2018,1.0824276614598234
Fourspot,GOM,2019,1.0997735887820648
Fourspot,GOM,2021,1.036114983788897
Fourspot,GOM,2022,1.04815738747951
Fourspot,GOM,2023,1.0358379166882927
Fourspot,GOM,2024,1.0439934921364353
Fourspot,MAB,1992,1.0148873219262269
Fourspot,MAB,1993,1.0107416873869137
Fourspot,MAB,1994,1.0261013155154874
Fourspot,MAB,1995,0.9813103060939973
Fourspot,MAB,1996,0.9724940654873718
Fourspot,MAB,1997,0.9902413630639286
Fourspot,MAB,1998,1.0099131921789897
Fourspot,MAB,1999,0.9998661730211641
