region,year,season,trophic_level,offspring_size,age_maturity,length_maturity,fecundity,l_inf,k,max_obs_length,PC1,PC2,PC3
SS,1982,SPRING,4.25327293116753,151.655975417768,6.94167094294883,57.1416818582457,1319971.7260083,111.833837297329,0.11817744636999,122.548112443007,-3.50565052324549,-0.697890503033503,-0.307435816446863
GB,1983,FALL,4.33811415888934,188.113226171302,8.66634185661838,63.6278225514002,175142.239682299,116.5057187454,0.117456575172849,118.899613522386,-4.09582448544472,-1.79460989230922,-0.590190593980767
GOM,1983,FALL,4.09943777608953,29.6916776859218,4.61534284618149,39.5551283440069,2116993.82419662,86.6569960394818,0.177147768205183,96.2853477131984,-1.86074926388722,1.03117946145532,0.0209717947681327
MAB,1983,FALL,3.82434037091722,43.745764342838,1.98080921918216,30.7868020262797,246811.639283584,61.2419133725474,0.439446538961564,58.0698739942489,-0.10570206556117,-0.0208880786345182,-0.458264080608562
SS,1983,FALL,4.07078699695971,42.0006814233944,4.7395405876148,39.8363637906677,1281755.14367162,84.3905266655585,0.208480438090829,90.7656347777593,-1.90744971003497,0.739037942206735,-0.0208176681003476
GB,1983,SPRING,4.23498659384337,74.2268735581165,7.77723012263,54.1870807235013,773109.17385933,103.304364776808,0.15091537913797,98.4789873542412,-3.1320533720158,-0.526787020036239,-0.264123841558347
GOM,1983,SPRING,4.0301307386845,13.221872247584,5.57435012578107,37.750948844129,1118709.47424699,88.4755964165081,0.155842229259247,92.9245705130961,-2.18671615586348,0.525188154843331,0.235083947640316
MAB,1983,SPRING,4.24535290149831,172.417957162264,7.12800702518475,55.6593539183051,264432.458893321,103.850567370252,0.164577200066989,110.578124549171,-3.35883080831116,-1.3652580409362,-0.520800491688519
SS,1983,SPRING,4.09344585507088,43.2897162513725,5.49060563333016,46.5427034113623,1952249.15576689,99.2177214929639,0.158484641372656,116.398495754587,-2.44983653367152,0.784028091003776,0.164670972484704
GB,1984,FALL,4.34501004057548,180.63609477797,8.86529303489843,64.1293498738152,241623.002006365,117.12892514959,0.108711570422712,117.599769222421,-4.13296049428451,-1.76412849738301,-0.573360362791103
GOM,1984,FALL,4.18094145971102,132.663274367257,6.88538154194642,52.3735401489892,994152.986470108,104.799955142202,0.131893050917291,111.937688584857,-3.16529444679464,-0.631936949637421,-0.204953395577512
MAB,1984,FALL,3.90272123500593,92.3281175762824,3.16864708135589,36.5070150056609,149903.248083686,75.4412195443729,0.337280875070512,76.5789690079244,-1.02598019446645,-0.524325916088975,-0.449425450502582
SS,1984,FALL,4.13872941269613,83.9682091430748,5.73959486067263,47.6718876787371,1470331.1171023,97.0374554157479,0.16837573151296,106.484253138846,-2.5963852172278,0.175212755620342,-0.100255438119382
GB,1984,SPRING,4.24685213691934,88.5166038392137,7.86864017677539,56.0333350854146,850824.318840654,106.373460275598,0.142112400427374,102.945343811205,-3.28912045419683,-0.596365356745664,-0.271951515305217
GOM,1984,SPRING,4.04872074486479,19.199008914298,5.79536470074711,40.7270759454828,1409080.17741782,91.3255364787817,0.160198486390722,93.1916237532281,-2.21081290985321,0.551012600370883,0.190852636097739
MAB,1984,SPRING,4.26686139960511,159.906469347149,7.48058061543241,56.7669570566501,191872.973309882,105.671115402695,0.133574549282236,110.007716458327,-3.51354533334066,-1.35677505700017,-0.484201311779858
SS,1984,SPRING,4.16600350476131,113.130198288841,6.55437556948327,52.1916308399119,1471549.79592012,103.02492160503,0.131932932809519,115.139563963736,-3.06822251882931,-0.317652094635269,-0.120067723300514
GB,1985,FALL,4.3367091990398,186.618250484646,8.70379208803972,63.6664730624297,172857.286138322,116.497654472292,0.115650018255561,118.193861460044,-4.09076615488496,-1.80505759454529,-0.590164402567779
GOM,1985,FALL,4.0663256935496,47.6071656874991,5.08285122670474,41.8163694428553,1585605.28458586,86.53307277479,0.185794156961929,94.1797974763622,-2.0004482376443,0.585601068613906,0.0110717709496477
MAB,1985,FALL,3.94166313481207,81.1600368033767,3.1389768136637,38.6971069509587,193455.261436677,74.7700540352277,0.368655334154487,73.6702342766322,-0.986227829863696,-0.41090983819365,-0.534662523101583
SS,1985,FALL,4.13977894250529,79.9400118678619,5.41648726826537,46.0670030866693,1564610.78798211,93.0696170491192,0.171755634189467,102.363344882537,-2.45269161238695,0.225381049706399,-0.142682933899623
GB,1985,SPRING,4.26775731599589,93.0593475508158,8.32031310424526,57.514595772044,662691.293966018,107.603279074899,0.140920385504158,101.808723572738,-3.42758248572712,-0.833507753095582,-0.332527190245389
GOM,1985,SPRING,4.10035942742198,23.0134098963909,5.34607438156123,44.5301285774342,2202048.17894017,95.0658203184604,0.154348484664516,104.046303841631,-2.29378742529574,0.892750790735434,0.16553398296538
MAB,1985,SPRING,4.32720072102113,224.765701454417,8.28035687346319,64.3207084623775,77944.828847566,118.045680153405,0.10442913077559,126.787284529607,-4.23949814174755,-2.01949157765558,-0.611720251734833
SS,1985,SPRING,4.17702847525044,95.2722080430565,6.01810636505432,50.426432996455,1642699.75875467,101.21753503102,0.149036512948892,112.734720438451,-2.85586285506911,0.0859218350540877,-0.106061469748735
GB,1986,FALL,4.34205277724567,175.13461248171,8.81576256775957,63.5093128778956,187164.518407397,116.187420923263,0.114584276041255,116.036256758674,-4.06435710723566,-1.73517284604504,-0.579667008774145
GOM,1986,FALL,4.18326654245362,100.977919520941,6.37721184925444,49.6987456320883,1097863.67279448,97.6087020295862,0.166165802743514,104.230630552877,-2.76881707564053,-0.332542464390235,-0.258583570284242
MAB,1986,FALL,3.78405926546875,111.110777906909,2.6110267107952,43.7530946646765,150345.375815004,83.6457764883138,0.351534027687119,79.3409218449312,-0.981283959301873,-0.662801522354662,-0.319201173800152
SS,1986,FALL,4.1485311195251,89.4844033493966,5.51126132857219,46.6569104474683,1371282.73635829,93.2357896193053,0.170852527440851,102.897181387718,-2.51694466870155,0.128059123349322,-0.160646157537425
GB,1986,SPRING,4.26735003399412,98.5395477443959,7.79435223570792,56.6544481990544,819314.198176426,108.224087758296,0.139547212260036,107.283834944624,-3.3706236775533,-0.66685462900165,-0.32006215573739
GOM,1986,SPRING,4.10735473327214,40.5768244450132,5.642935798803,44.7780171156209,1980754.87299437,97.1440230544276,0.154764252816569,102.909785051522,-2.35023459312724,0.647302160937456,0.074755978233814
MAB,1986,SPRING,4.21035483356099,159.948170291153,7.12217348958774,55.0917857803452,209822.124032445,103.72746608988,0.153258545303564,109.059581893909,-3.31680106874011,-1.31336212927543,-0.42462845320569
SS,1986,SPRING,4.11146303150866,103.220592533194,6.38846857598683,49.6738450146097,1202693.90019243,97.6803472943407,0.148221076269081,106.865290201384,-2.8417441373593,-0.261307533861439,-0.0421232799925772
GB,1987,FALL,4.34330914925919,169.748905802775,8.77209678014777,62.9823507191769,190782.703905481,115.30964970342,0.116266804781454,115.222875031245,-4.02839870952414,-1.67835247011974,-0.572784798261247
GOM,1987,FALL,4.10097525573018,105.647688617835,5.70554551852982,47.2724947150008,1071830.62049441,91.2928806252937,0.17106682902112,100.305703690991,-2.49535190045016,-0.261263695735392,-0.144780485557706
MAB,1987,FALL,3.90930824893997,92.5785689625354,3.17273157827344,42.7661544059515,169647.646660352,78.9619227338085,0.291526722964967,77.3395997315934,-1.35216293346908,-0.521786111356982,-0.33324571767518
SS,1987,FALL,4.06214407113238,63.0187230665817,5.44363731193871,44.1348376785553,1576719.25435896,88.8789340345824,0.181321661112068,99.0186942119091,-2.2451598938451,0.308392333767165,0.0352388528086608
GB,1987,SPRING,4.3185202613759,137.217951277285,8.54698726235424,60.6941434887811,471016.68427274,112.103780660975,0.121316161866088,110.132976437633,-3.78131008253755,-1.27370771932029,-0.468296770017149
GOM,1987,SPRING,3.95323999491991,36.701848340177,5.3275517779321,38.7112059315258,1558573.21425706,82.0544721421406,0.172535374208031,88.8084020370904,-1.89188109792752,0.448646282730411,0.272911872372561
MAB,1987,SPRING,4.30079950873137,216.819165557872,8.02664222274706,62.5898327789526,66723.2951298019,114.379245738357,0.109677870062221,123.173308939626,-4.06432610896585,-1.90263447314225,-0.571459114829584
SS,1987,SPRING,4.22704920400934,75.3483095630725,5.83695165852959,52.8875593409743,2222309.39825717,106.451161635078,0.139247226529741,121.227875018512,-2.89819919594729,0.519045045908889,-0.0876323379441362
GB,1988,FALL,4.3188492352761,180.049386892956,8.44430310455354,62.5974960284794,204981.187482983,114.846471415644,0.116784514047251,116.904371448095,-3.98955142900476,-1.68991740670603,-0.553446084343912
GOM,1988,FALL,4.10420709727726,74.8712088773474,5.39127196632645,46.1133553944032,1823986.20262022,93.0660241089597,0.165947539957899,102.895732436055,-2.35763514302522,0.337082676923076,-0.0156790277142814
MAB,1988,FALL,3.98637879007432,125.725143444378,4.03464131643889,46.2811578270377,125068.034467072,86.1723835018109,0.30315960925786,86.2329962979838,-1.72643189349961,-0.881993741411485,-0.49650333318072
SS,1988,FALL,4.24015300257609,151.058149987896,6.87391718125438,56.6749198445926,1120317.36628836,108.8781252845,0.125873510781161,119.801946472019,-3.45089846318995,-0.704044300019236,-0.29653224813951
GB,1988,SPRING,4.33107916401079,149.231009321802,8.85658721364873,62.555699952268,374624.992835536,115.59306387549,0.11299449302372,113.601099731042,-3.97795805210469,-1.47155860875808,-0.487397119627325
GOM,1988,SPRING,3.9913299459304,39.1052670860501,5.50067956324455,40.1953018484152,1194332.56717948,83.954096426996,0.191915957555815,88.7761769699188,-2.00852374743886,0.279178581881686,0.16598861650591
MAB,1988,SPRING,4.27084636321198,208.052641531069,7.77789040199866,60.6264233966521,73781.8323711579,111.080021733196,0.115925328971935,119.952504863258,-3.88274025442375,-1.78999438597288,-0.519820820059146
SS,1988,SPRING,3.9309039350574,44.7620928577691,5.65022033893091,41.8421252901402,1897835.12273875,86.5023306395727,0.163343744107555,96.0487703174198,-2.11411740593593,0.432118657551466,0.387640029822864
GB,1989,FALL,4.28917868069319,145.844249117519,8.19784660355048,59.1588588269912,319092.094359703,109.581482688613,0.138861599419183,109.313164039472,-3.64297580712033,-1.32495886867561,-0.480519471033961
GOM,1989,FALL,4.04049005952159,80.0649004646353,5.30065898460567,43.2130612603805,1163720.22056241,85.0734499651924,0.200710786433221,93.6585611456422,-2.11222600922286,0.0279559990622161,-0.0422381566575473
MAB,1989,FALL,3.71955085283257,255.901512893141,3.46103833297508,97.5886373492734,86694.3285420912,177.26587152012,0.324085114614172,169.286021556559,-1.68438446938184,-1.07801004937756,-0.13855146504435
SS,1989,FALL,4.13842997138903,87.0904457799602,5.84101248838844,47.8635271654252,1456895.12603936,95.9270864663614,0.170309018266559,104.139619939409,-2.59979488295356,0.026932840973116,-0.135810123644734
GB,1989,SPRING,4.25206250505853,68.2416326656054,8.20500034223959,55.4692136124231,838788.873535079,104.044034945133,0.150806167290985,96.5830802831104,-3.21983455540383,-0.627850854618839,-0.284499762227812
GOM,1989,SPRING,3.99066326540179,28.457856933749,5.68413474636538,40.2129432347408,1131738.80968064,81.153163384123,0.206565332160098,83.2330004153555,-1.87765511445605,0.33550989512969,0.138357965183501
MAB,1989,SPRING,4.31040861299843,217.693918925456,8.20904742585454,63.534500161349,116309.808115062,116.504375454957,0.106723000908297,125.088881348591,-4.14961371946761,-1.93167417161876,-0.569792455502196
SS,1989,SPRING,4.21732608963957,39.8143518909628,5.56753149441478,51.4659962444326,2881239.94381181,105.276102786802,0.145352789346945,118.132801577659,-2.66410016082887,1.02034917257255,0.0175239306572843
GB,1990,FALL,4.30805184589205,179.623794846439,8.42360212472349,62.5215616499514,293996.452538117,115.024530579021,0.126804175511916,118.176786949965,-3.97164603751168,-1.6634937377143,-0.532344732595655
GOM,1990,FALL,4.24873560490136,179.508823646857,7.34638143807049,57.6288079073317,609935.562726244,108.507527743414,0.119506650341708,118.811983314141,-3.61906899691245,-1.26348586310612,-0.403025167307335
MAB,1990,FALL,3.77545312465521,66.2677108924777,2.32319792177523,34.3631077686566,144283.50159702,65.4126025625449,0.40791396116798,65.1245218753301,-0.434155955717031,-0.335340396659532,-0.313018230212002
SS,1990,FALL,4.24443950921383,170.257723742133,7.10658165393714,57.1402267151396,694349.124239042,108.568584881274,0.129399902533749,120.356909027645,-3.54344271521669,-1.08051065351515,-0.388835049459646
GB,1990,SPRING,4.33326885050055,201.443162597028,8.42631480715166,63.9501227697842,254501.479994725,118.092681692474,0.106271322329015,124.43309610946,-4.18440247927542,-1.79328407041488,-0.566443383956929
GOM,1990,SPRING,3.98768137773607,54.7433297634614,5.56460252846683,41.2444026881114,1344976.32301393,85.503822610823,0.180487792373238,93.2476953907735,-2.140030588394,0.171589457235357,0.178024380719334
MAB,1990,SPRING,4.31215394372053,226.625873912425,8.16667413162543,64.2282529981206,78422.9980025692,117.536540748574,0.101608460662598,126.945449858581,-4.21893573902027,-2.00224217653038,-0.584724298566264
SS,1990,SPRING,4.23191406452679,125.310033778175,5.88239449856163,54.3702215943968,2414762.32245786,108.778718871134,0.128951390886718,122.237024250408,-3.07566202641799,-0.155416178966503,-0.295720770908202
GB,1991,FALL,4.28616470265437,186.34031103516,8.26704757829732,61.5561116568322,152134.09012658,112.440950390921,0.124838401253786,116.562917476092,-3.90712727480373,-1.7433637284365,-0.523512508439766
GOM,1991,FALL,4.27239438818744,191.701176007907,7.50869517133443,59.6672120242055,592248.119415641,112.232654872094,0.113245982517361,123.052574360043,-3.78078802708266,-1.40800453217445,-0.459808178011806
MAB,1991,FALL,3.76143921711486,162.414538626837,2.80750093218406,65.88099099769,150717.924769507,124.615488938576,0.334529095411147,119.311350619358,-0.94649235773297,-0.38267061074435,-0.168264909287403
SS,1991,FALL,4.29178925275459,197.874725494638,7.55802904074562,60.3574279170079,410802.375724471,113.066818783771,0.117652135395098,123.306800426124,-3.8732845911133,-1.46203274969967,-0.507993364044563
GB,1991,SPRING,4.29164631615886,146.124447915803,8.29094419599038,59.8991497922554,389400.220527581,111.180834485758,0.136320864435516,112.289064832636,-3.74879722175425,-1.3581789040973,-0.459452094977487
GOM,1991,SPRING,4.11628831161936,66.5540576256089,6.15473831230887,46.2754058529372,1580218.1276569,96.8976794249804,0.164146593421475,102.219258549854,-2.56268745401102,0.165531568366507,-0.0105958828200973
MAB,1991,SPRING,4.24098480317684,198.805713444632,7.61471925373047,59.889819651938,110769.91265397,109.505399501931,0.126760061990158,118.374164825625,-3.75633966042003,-1.69233461665033,-0.47298362554739
SS,1991,SPRING,4.22004815457287,125.430615763021,6.47031550240952,55.4628303335354,1844210.41564485,108.222074928849,0.12625132008285,121.797905101503,-3.23484494549289,-0.291150510618958,-0.190344559526247
GB,1992,FALL,4.30316727027067,218.783478837421,8.23522506537356,63.5834363887018,93736.2064378234,116.052553133243,0.110984788482033,124.4294033401,-4.1406864010701,-1.964471402211,-0.569174522601167
GOM,1992,FALL,4.03271238384375,79.7358605489505,5.10828802579486,42.595104816416,1226781.982897,83.2645137612145,0.20191796397184,93.5870822869295,-2.04184746874495,0.0592986058958091,-0.0426659352906024
MAB,1992,FALL,3.87128030224163,47.0043030302613,2.15885822999107,32.4329535521571,210767.556421215,64.589376528661,0.341143866110906,63.57804572124,-0.267285443714641,-0.0994046022295089,-0.472227146037609
SS,1992,FALL,4.07273365517101,47.7487791311519,4.93184140912145,41.4761085845833,1540980.25691667,84.3499449330312,0.2024183260869,90.8611202472251,-1.95122815060139,0.498395375200406,-0.0483753523102234
GB,1992,SPRING,4.27357805031828,137.89263311236,8.28005085876218,58.6854838690536,321943.708570732,108.523317041152,0.149108344163635,108.807289753644,-3.6371609276013,-1.36115931904719,-0.445671012725864
GOM,1992,SPRING,4.01644202007876,83.431151463941,5.96755266763788,44.0397411950793,1219597.58738268,87.710495510692,0.164182536636949,95.9551245722927,-2.38702473470814,-0.119729741178942,0.119355398992132
MAB,1992,SPRING,4.29462120772591,221.387505016776,8.08882002369421,63.1276285719381,72882.5021087469,115.273980759099,0.107907849405849,125.024354341492,-4.1096169216089,-1.9476989166219,-0.555668310980008
SS,1992,SPRING,4.16248231607735,133.805730163192,6.42023207164923,53.4163276770661,1475365.35500476,102.544377588577,0.12876546656604,113.965418154048,-3.09222314020588,-0.527653214997965,-0.167216717511297
GB,1993,FALL,4.24638797663386,189.806296100685,7.64820669640579,59.3552986898571,166937.518881465,109.446140411538,0.142727959866019,116.205809964482,-3.6922550752125,-1.63076991850774,-0.500385574996534
GOM,1993,FALL,4.06813176876746,92.2744006529162,5.63040943281749,44.4177674857969,1194979.1871336,87.617682096054,0.174166522583245,96.9209695784994,-2.33468510997184,-0.12684686488554,-0.0593011449217714
MAB,1993,FALL,3.86290317201146,45.8986310136289,2.27001287638136,34.2003877346835,287931.289957732,64.4308295842754,0.337778528395217,63.4975167675981,-0.605905824654908,0.072405755533049,-0.324594720354531
SS,1993,FALL,3.92796193701446,27.390616778079,4.40687878943422,35.3446476437802,1328091.13212957,71.3689103658839,0.230825665677588,79.4654801752048,-1.4167430536199,0.631894951355059,0.180190781086265
GB,1993,SPRING,4.21981924991999,171.732116046804,7.72843381117427,58.3004211397206,213031.422024464,106.396089292972,0.142097309311206,112.236021117017,-3.5912472414338,-1.49837665696749,-0.403253153177417
GOM,1993,SPRING,4.00296499314795,89.8919440288415,6.04197684206973,44.204144061964,1094980.43075448,88.0330584974805,0.157451362306497,94.5406716650123,-2.40986114332833,-0.257688274097961,0.124474216687572
MAB,1993,SPRING,4.21081359250273,194.732564130188,7.40952993591717,59.2260319734366,109815.028697248,108.200636320528,0.134730221470296,118.276137471431,-3.65601404713572,-1.65281123868899,-0.43576478359702
SS,1993,SPRING,4.13102801405218,105.715095982302,6.36852868063714,51.6245901970635,1616824.38421882,102.458669528201,0.145083804065023,114.153859429367,-2.9597851872321,-0.170359017085937,-0.0407076885263153
GB,1994,FALL,4.14797814265877,113.302570151313,6.2786433963283,49.6417569189558,492981.071925423,94.6547172225134,0.20878908777746,97.8978851800885,-2.66493936128856,-0.704412592945181,-0.346755505806196
GOM,1994,FALL,4.14383683178864,122.130797385495,5.99519326373167,47.7164568727979,808362.965072839,92.9092304987759,0.189575012417555,102.423846895449,-2.62134993330536,-0.514450557681742,-0.286293529266113
MAB,1994,FALL,3.87448147796908,58.1817162329843,2.36788611105294,34.053230574354,2405285.2640644,74.9600337146271,0.373777861415828,70.6790068936699,-0.479691219304375,0.112022769224736,-0.44210923542444
SS,1994,FALL,4.23657154679052,177.291083540644,7.17239286651452,57.379722776055,536737.259577841,107.86450118359,0.138614090468815,117.670805377538,-3.55521585978414,-1.23734552251545,-0.419249927870234
GB,1994,SPRING,4.23106770955279,170.161935563932,7.21310455769004,56.3025857591645,242227.676458003,104.24514336431,0.162914717211821,112.137047301549,-3.43244470213556,-1.3527401572639,-0.468142641305047
GOM,1994,SPRING,4.00073796798845,32.315772472082,4.7557518669078,35.9045528605821,1082106.6320265,75.8577807057109,0.22124383901448,83.6105123077297,-1.64509434683645,0.554880381542468,0.0940522028887802
MAB,1994,SPRING,4.26072549799114,191.969326091557,7.64032435975663,59.7918692218849,137364.822005379,109.552017810822,0.126749398337707,120.489574419577,-3.76015461453644,-1.60172803911563,-0.486257302463058
SS,1994,SPRING,4.29992906289374,202.68498571064,7.70270675343875,61.8646009386372,597935.843564358,116.117061425703,0.108362409130357,127.111310826358,-3.99197718711578,-1.5202596479119,-0.503619991859867
GB,1995,FALL,4.23785230464894,157.289064425671,6.97198583802712,56.549205795694,386890.751234548,106.045211983438,0.160682827505087,117.450065535108,-3.37141117257795,-1.14889312863283,-0.458483564167978
GOM,1995,FALL,4.10324861840117,137.398348523485,6.23093528328591,49.599359925756,601405.337514482,93.2736796074096,0.169565422707234,102.949573288051,-2.76372235794598,-0.776830909242725,-0.201815388452323
MAB,1995,FALL,3.84023084802437,58.3807531648327,2.22845481057046,33.7172375413902,222028.404901301,72.8644355795471,0.330700008344387,70.8362748443448,-0.593284849942468,-0.175506564692094,-0.412061837341742
SS,1995,FALL,4.23898306402934,160.688025567342,6.83809454201521,55.5596119241503,637208.3134247,105.383583133824,0.145274158368245,116.079796019216,-3.39152122882417,-0.940363399214133,-0.396105273034881
GB,1995,SPRING,4.20526936214137,137.72567819354,6.8292155219102,53.1332993171936,472317.666181073,99.7389788296024,0.177786977301729,106.806927665322,-3.12563637578774,-0.930046728553029,-0.383201859538703
GOM,1995,SPRING,4.09864062363447,96.3750357910262,5.93186096768388,45.9244658869942,990952.830492302,92.2079767960011,0.169397334016598,100.80961455796,-2.54413556817218,-0.179258757467087,-0.0752171714780235
MAB,1995,SPRING,4.25207466526993,195.331864397298,7.61583391571648,60.0280160954429,145520.379361845,110.217515882649,0.125584940835709,120.559303129927,-3.7696779561629,-1.62477152561289,-0.476905938380179
SS,1995,SPRING,4.1786769860866,129.407016114352,6.45733257743931,52.7724209137334,1311595.79891333,103.250826604426,0.139751841888218,113.578503900212,-3.09622267820417,-0.481905299360044,-0.180043036862703
GB,1996,FALL,4.28418704931056,212.18748027522,8.0682717868387,62.1348587511119,92484.9724160449,113.440930546195,0.122582108124193,122.052202646574,-4.01147943699311,-1.89679404669675,-0.546592378526046
GOM,1996,FALL,3.96845181128942,98.3548100708415,5.79689721615956,42.8454892693617,744546.74305295,82.7808060948909,0.170899515251247,89.9690000087761,-2.25338011842984,-0.353134125762179,0.117336481278102
MAB,1996,FALL,3.8174729978004,56.7125348192637,2.44259547883401,29.5832072732693,221085.934279736,65.6282510621595,0.374186022998152,64.7139374453977,-0.359883423395968,-0.138249630406587,-0.357862454290585
SS,1996,FALL,4.04383106089663,16.9292170380377,3.93760492874978,36.1394368801,1429344.82050424,74.4425157398984,0.252114152118248,86.3955726682489,-1.43262774024255,1.00517938485721,-0.0408367661303328
GB,1996,SPRING,4.21269675681251,130.631694747191,6.92753647532957,53.015917788887,489715.100390036,100.431831108824,0.171229667553602,105.75306639471,-3.13461679806437,-0.805075643207909,-0.361485313695187
GOM,1996,SPRING,3.96087138540711,67.7012267356831,5.75804871831507,41.0533920433438,1099608.2553938,82.9340174749649,0.169910612716474,90.607167599237,-2.14812105615075,0.0804657946054595,0.25005240941295
MAB,1996,SPRING,4.26703919705524,219.511207925151,7.85518597589237,62.9557963274611,83759.8993684362,114.340965577609,0.111713750796029,124.386015282762,-4.03853882741559,-1.91216516862643,-0.524604575001482
SS,1996,SPRING,4.277136483752,200.646573268714,7.61766534783249,61.609373146581,699342.25843526,115.488504224206,0.106900287182174,127.214453472841,-3.92653271724684,-1.49506371526001,-0.46052131970893
GB,1997,FALL,4.23333316016341,171.23784079923,7.32034089496198,56.9154564169273,250030.784342954,104.930787567113,0.161151274450593,112.189587849465,-3.46681646584256,-1.37972627675953,-0.47251281581956
GOM,1997,FALL,4.0422393422693,115.637144024496,5.75997120519188,45.1263010011479,548582.536176147,85.4729452741384,0.212944993075424,94.0899541877762,-2.31953666060691,-0.582746879006276,-0.156623120483121
MAB,1997,FALL,4.01704091404689,201.627750617386,4.3859403378199,61.6029380974282,244911.15751707,110.602102720234,0.262949671901265,109.348450617124,-2.0019081046059,-0.736586253521055,-0.495891732333308
SS,1997,FALL,4.15794408008422,162.436420036791,7.15406998502096,54.4983734739313,497608.481494945,102.666788373319,0.132489758547651,111.659037500952,-3.36138620645964,-1.12806810399011,-0.227460654950783
GB,1997,SPRING,4.21831262190088,150.110682279148,6.93010123317703,54.4875667631851,471054.866899829,102.543544440718,0.155157355139231,110.051493260986,-3.2732067970573,-0.965043780400239,-0.378751972864205
GOM,1997,SPRING,3.65796961255425,45.3627363881458,5.69678927099305,32.2133306030852,707589.531912027,61.4488208128109,0.17415211696675,65.9539875291317,-1.4828217968396,-0.111454623750782,0.815926717540674
MAB,1997,SPRING,4.21503620485578,183.459667451401,7.16554189222768,56.7105370688319,129939.251674548,104.343742067982,0.152078967504372,115.065297740724,-3.45176756115934,-1.48702688260132,-0.457698410804003
SS,1997,SPRING,4.21041251332219,188.90798437854,7.71124938706067,58.7675581120337,487516.945252052,109.580970157479,0.108910761335712,120.040134444336,-3.76644798878535,-1.46886087730405,-0.300630300503154
GB,1998,FALL,4.27815567590801,196.142940401631,7.715740441171,60.1577821924227,184380.640068324,110.856370801885,0.146618099656567,119.182763309949,-3.78171548344539,-1.68097637643606,-0.561694642699757
GOM,1998,FALL,4.02679546485183,98.3434448802635,5.90741133817491,43.3642433160199,577702.525905609,81.9013242128949,0.174314561052445,90.1356689842293,-2.2984188578313,-0.399729201266144,-0.00598776305049975
MAB,1998,FALL,4.02454584317635,132.539685686925,4.42028170305861,46.3945938338235,171009.94314809,89.3162911266683,0.251848962572623,91.9891732254989,-1.99231057851555,-0.946514002550138,-0.489722718863985
SS,1998,FALL,4.03071520089226,25.8691247250922,4.1124658407523,36.1477480675537,1045341.06965893,71.34252409512,0.2401983350415,83.0160318628537,-1.43062420437925,0.797858474501701,-0.0305344190711416
GB,1998,SPRING,4.25666369631856,170.629062965206,7.49411685405101,58.4348373954221,506953.626856733,109.002143806575,0.136050649227456,117.108707029442,-3.63814260701194,-1.27447603162633,-0.425593155124708
GOM,1998,SPRING,4.01241203381695,83.2400854256571,5.69190586292199,42.5672853071234,884371.854759577,83.8448120726305,0.188150094538571,93.4171832732303,-2.22219853060232,-0.13024857835952,0.0632051459946067
MAB,1998,SPRING,4.12197009015421,130.644257559444,6.44512381858736,50.5089212362962,247238.322020301,93.3353558401399,0.187208177236411,100.834199650323,-2.76411477579153,-0.961930879386582,-0.297887481296674
SS,1998,SPRING,4.2969243274204,214.906854417977,8.07411316024197,63.3467362930812,370172.979146748,117.513808498797,0.100429393557338,128.721553266768,-4.15283584604853,-1.74736924307305,-0.491114260771658
GB,1999,FALL,4.27037269575838,161.730906906662,7.84380356823219,58.2784774167991,208185.051837778,108.27540041672,0.142272271837594,110.923107034428,-3.60987330166692,-1.39688471269983,-0.487487794589336
GOM,1999,FALL,4.08085126562929,133.314474293382,6.50804589983578,48.7328714610647,537824.630619533,91.7074367845382,0.1518225226406,100.700087586591,-2.82112976669529,-0.791580091028767,-0.0930030823516416
MAB,1999,FALL,3.92147886252906,73.045902908708,2.75730483165264,33.6720732472675,190691.245725552,73.8219216166696,0.274448429817978,70.6462571301716,-0.806596308066533,-0.0277812180241436,-0.426689876085041
SS,1999,FALL,4.0890805722007,64.0913888739183,5.04229888980275,42.0853531400222,977977.572112393,85.0331578303107,0.203404947841659,93.6993709015083,-2.1208930830616,0.41396319977401,-0.080448464443581
GB,1999,SPRING,4.18107648584164,133.969671091224,6.80339599595839,52.7475200318195,348886.078831512,97.1713469252807,0.178635184583917,103.359443365082,-3.04288721470309,-0.959498648248324,-0.359623935310601
GOM,1999,SPRING,3.92568735530905,56.5805639779967,5.30832715449432,39.0690399959388,1140241.50650715,79.0264163019546,0.188550901522927,86.1383279706252,-1.91297551003964,0.208147319939117,0.280419560763651
MAB,1999,SPRING,4.16200947295388,170.624986971138,6.96574184352173,54.6783218944401,142994.096707198,100.437674331796,0.158072173803812,108.947736634859,-3.23997012251385,-1.36508825484351,-0.358929485590638
SS,1999,SPRING,4.17814537915815,162.43259058748,7.21845558024433,57.1476384837334,637488.980078973,108.902969954697,0.1272485386256,122.38618797923,-3.49173561635383,-1.11160460284046,-0.239239525637758
GB,2000,FALL,4.21498305120425,126.708887380643,7.23409861000878,54.2011243520789,264583.092315213,100.960271455066,0.174332833635416,102.17357712926,-3.14761948849457,-1.01277995444092,-0.410619721180602
GOM,2000,FALL,4.12584445546017,141.446189975152,6.45306071151772,50.2610201225421,542058.130674163,95.2771576571591,0.154704583284583,104.105212861401,-2.9133141523366,-0.820349131182396,-0.207107622914863
MAB,2000,FALL,3.88966040682104,54.1827029877582,2.23123282541059,31.5116971585106,208100.631910748,68.2357410060939,0.327292258199903,64.8815819895502,-0.470451213802909,0.0728014917220288,-0.445006245041747
